"url","type"
"pekisvinc.com","phishing"
"asd.castlemedicolegal.com","phishing"
"http://www.maiyuhuuuuu.3owl.com/login_update.php","phishing"
"http://verify-account.nsweb.in/Update/b37e6eb20aa1ed5b214155a0139f68e4/","phishing"
"http://www.saxco.co/dir/OnlinefraudService/ID324=Check/","phishing"
"chronic.com.hk","malware"
"unimiggroup.com","phishing"
"mushbillion.000webhostapp.com","phishing"
"globaldesk.sitey.me","phishing"
"share.heropixphotography.com.au","phishing"
"http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html","malware"
"http://www.webagencymarketing.it/css/view/scanned/22a5beee098fd7307e09bf34f509a83a/","phishing"
"dreambrides.co.za","phishing"
"xn--etherem-y24c.com","phishing"
"goodnewsmessage.890m.com","phishing"
"http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%A9%9A%E7%BA%B1/","malware"
"http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"safety.apple.com.nlmalhmcvw.dwkummyh8ndpdenj.trade","malware"
"mebel11septemvri.com","phishing"
"viviendoconeii.com.ar","phishing"
"futbol5donjuan.com.ar","phishing"
"http://shicaifanxin.cn/index.php?s=video/search/wd/%E5%BE%97%E5%BE%97%E7%88%B1","malware"
"http://pastehtml.com/view/bbt10vfb9.html","phishing"
"docquotations.com","phishing"
"http://us.battle.net.en.qe-rs.com/login/en/login.html?amp","phishing"
"rupeewiz.com","phishing"
"http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"thapsumus.ga","phishing"
"http://habbo-100moedas-gratis-oficial.blogspot.com/","phishing"
"helps-instagram.com","phishing"
"http://www.thereefrestaurant.com/wp-content/plugins/wp-lightbox-2/styles/lightbox.min.css?ver=1.3.4","malware"
"http://www.newstudy.net/community/Web_nMngr.aspx?pn=2&acaidx=0&board_idx=338&sflag=1&mflag=NOT&where_s=n_Sub&keyword_s=","malware"
"giteseeonee.be","phishing"
"serasa-experian.website","phishing"
"central-pages-security.ga","phishing"
"no3m7nblnvhstxevfqrd.maherstcottage.com.au","phishing"
"shop.selectcellars.com.au","phishing"
"http://juststickitthesignpros.net/shanghai/shanghai.htm","phishing"
"http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"billing-customer372.com","phishing"
"http://kitchenfashionista.com/ugfhedgtrfewty.php","phishing"
"notificatiionspages.000webhostapp.com","phishing"
"http://grasslandhotel.com.vn/index.php/component/djcatalog2/item/3-hotelpromotion/16-newyearholiday","malware"
"http://www.xpj5988.com/promotion.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"http://www.paypal.com.login.paypal.com-login.login-dispatch.paypal.com-1329413036.skey-fec6ee40f64177e62tttqw45212326653tece.watchvoip.com/webscr_cmd_home&country_lang.x=true/login.htm?id=?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d454adc375ba2","phishing"
"md-380.co.uk","phishing"
"grupadellarte.pl","phishing"
"http://www.ponyairset.com/wp-includes/js/shina/dropbox/dropbox/dropbox/","phishing"
"http://pastehtml.com/view/bd7h2z44h.html","phishing"
"chaseonline1.com.chaseonlinee.com","phishing"
"http://www.id-app7.co.uk/identify-customer=LDjgMVEfkxEelQqNKnJSYUZuMReJ9YpHBu9yhLJfGf4vcR0CIyYE6lK3gjmNHNNWxIbr2641kMGEEbAI5jT2evJwMOZ0zbH3JXv1/","phishing"
"dunsanychase.com","phishing"
"boa-account-limite-id-26382382739238.rccgcanada.org","phishing"
"executiveimagenutrition.com","phishing"
"http://bisaneema.org/%e0%a4%85%e0%a4%96%e0%a4%bf%e0%a4%b2-%e0%a4%ad%e0%a4%be%e0%a4%b0%e0%a4%a4%e0%a5%80%e0%a4%af-%e0%a4%95%e0%a5%87%e0%a4%a8%e0%a5%8d%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%af-%e0%a4%aa%e0%a4%b0/","malware"
"ppout.net","phishing"
"http://gdxjabh.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"dorukosafe009.altervista.org","phishing"
"http://www.vilagnomad.com/wp-content/plugins/cforms146/js/cforms.js","malware"
"craftcollectible.com/burst/quin/mjnj.bin","malware"
"virfy-paypaly.com","phishing"
"http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://img8.007swz.com/cpimg/pintupinban/6houYePH28_1342686212.jpg","malware"
"membershipsalesmachine.com","phishing"
"jollyk10.000webhostapp.com","phishing"
"rezydencjaszafran.pl","phishing"
"iso31000.site","phishing"
"arkaust.com.au","phishing"
"b74767889509f.000webhostapp.com","phishing"
"unityinsurance.co.tz","phishing"
"http://www.0068555.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"http://www.114633.com/cl/?module=System&method=LiveTop&args=livehall","malware"
"http://fb.com.accounts.login.userid.386219.fbsbk.com/wed15/","phishing"
"ethbinance.info","phishing"
"hutagosya.com","malware"
"anbinh-city.top","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E6%A0%91%E5%8F%B6%E5%9B%BE%E7%89%87/","malware"
"conflrm.myacc0unt.hosting5717123.az.pl","phishing"
"acikdenizbankgold.com","phishing"
"http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32","malware"
"klkblessingcorporation.com","phishing"
"http://www.gerwinvegter.com/wp-admin/furdajti/furdajti/webscr/update.php/?cmd=_login-done&amp","phishing"
"fapet.ipb.ac.id/isai/modules/mod_upgrade/bot.exe","malware"
"safety.microsoft.com.xrhdpl.r9udntozlkvtbsczig.stream","malware"
"ko5bf7lqqqhqjgh1l7lo.maherstcottage.com.au","phishing"
"http://ns303913.ovh.net/theme/js/images/ok/6d0fecb66fbca13ec8bea4e3d33d5a40/","phishing"
"sup-port.netne.net","phishing"
"http://bjpgqsc.com/gwzh/class/?0.html&page=2&showtj=&showhot=&key=","malware"
"cparts-2clientspas.com","phishing"
"http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB%E6%95%99%E7%A8%8B/","malware"
"http://chinesevie.com/index.php?option=com_content&view=article&id=443%3Ashou-zhu-dai-tu&catid=55%3Areading&Itemid=275&lang=en","malware"
"kermitbuck.com","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%AA%97%E6%88%B7%E5%8D%A1%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"http://www.jin0044.com/ipl/app/help.php?GameType=5837&lang=zh-cn&HALLID=3820004&State=0","malware"
"fcscmjaazp.harrisdentalsolutions.com","phishing"
"wellsfarginfo.myjino.ru","phishing"
"https://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHpwdTNqUEU2eFJpdHdvblNNZFdSLWc6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq","phishing"
"http://bjpgqsc.com/gwzh/class/?0.html&page=2&showtj=&showhot=&key=","malware"
"yellow-directory-canada.com","phishing"
"brianswoverland.000webhostapp.com","phishing"
"pxfulevs.com","phishing"
"http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js","malware"
"cxgtgtyhhj.com","phishing"
"http://9779.info/%E7%BA%A2%E7%BB%BF%E8%93%9D%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://www.clintoncroswell.com/Codei/googledrive/contactform.php","phishing"
"366authenerror.ga","phishing"
"famous-kookabura.cloudvent.net","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%B2%98%E8%B4%B4%E7%94%BB%E8%AF%B4%E8%AF%BE%E7%A8%BF/","malware"
"http://www.vilagnomad.com/tables/quick-loans-no-credit-check.php","malware"
"http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/14bba9d36c78dd4f44749769f84f4baa/","phishing"
"http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"appleevef.com","phishing"
"http://www.gerwinvegter.com/wp-admin/furdajti/furdajti/webscr/update.php?cmd=_login-done","phishing"
"http://cnm.edu.pe/plugins/content/bottombox/_/??para_voce.asp","phishing"
"http://rinnaroc.w.interia.pl/free-eq.html","phishing"
"globalsolutionmarketing.com","phishing"
"myyetherrwallet.com","phishing"
"staffingsouls.com","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com/identify-customer=Ear2GwbDeSjQzq6QSIWzYes5zqDxh85FqlWDe4JvanaX7MmQ0NplNzGYRhcUolC2DkNbDJHCVMKZhC1EeMSrEiNOpWZEP1Wjt65T/","phishing"
"http://pastehtml.com/view/beh3qxaqi.html","phishing"
"http://www.vmaster.uz/wp-admin/login.alibaba-com.htm","phishing"
"billserv.tk","phishing"
"http://linenghb.com/utopia-bedding-flat-sheet-100-cotton-for-maximum-softness-and-easy-care-elegant-double-stitched-tailoring-twin-white/","malware"
"icloud-verifyldapple.com","phishing"
"http://www.iamnesslionesspride.com/~ab28277/www.apple.de/WebObjects/iTunesConnect.apple","phishing"
"consuladoportuguesdocaria.com.br","phishing"
"http://www.rybkj.cn/jpg/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3","phishing"
"http://pastehtml.com/view/b990tydrh.html","phishing"
"http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131013/214.html","malware"
"support-37rk7.stream","malware"
"http://2000kreditsgratis.blogspot.com/","phishing"
"adapazarihuzur.com","phishing"
"http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E6%89%8B%E5%B7%A5%E8%B4%9D%E5%A3%B3%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"yves10.square7.ch","phishing"
"kianpg.com","phishing"
"stvv5g.online","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify11.ids-conf1.co.uk/identify-customer=rbpsMjR16N9MJMt9YkYawbxPCeyZphL4T1HNc1wsrksu0NsTtCgfBJoGc1g9cf0YElumPBWxaQxZmR7m4m1mqLNvlUX8tkuhbbEv/","phishing"
"http://www.fwjia.com/d/pic/p/2014/11/21/8e1086882934037d0757a40b539556b4.jpg","malware"
"discover.connect.weelpointz.com","phishing"
"labo.univ-ouargla.dz","phishing"
"http://style.org.hc360.com/js/detail/scripts/hc.detail.indexMod.min.js","malware"
"memoriesofalifetime.com.au","phishing"
"paypal.approved.account.scr.cmd.check.services.member.limited.au.egiftermgred.info","phishing"
"http://secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;=&amp;ssl=0","phishing"
"http://pastehtml.com/view/c89uk88lh.html","phishing"
"http://www.fanuc-us.com/administrator/modules/mod_quickicon/tmpl/aspx&lc=Outlook-1033&idlogon-aspx&lc=1033&idlogon.php","phishing"
"http://ilovegolfing.org/icici/index.html","phishing"
"banking.bmo-securevalidation.com","phishing"
"jimcu.edu.m1dcountry.com","phishing"
"elisstars.esy.es","phishing"
"oshoforge.com","phishing"
"http://www.jin0044.com/cl/?module=System&method=LiveTop&args=livehall","malware"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"paypal.com.verify.account.locale-x.en-us.logged-in.account-summary.verify.gon543.com","phishing"
"http://www.tzoneva.co.za/hitcounter.php","phishing"
"supporty7.regis-fanpageee-confirm.ga","phishing"
"http://www.ljks.cn/bbs/data/attachment/forum/201412/01/091835fk6nncpfzeeeeoqj.jpg","malware"
"http://us.battle.net.en.eeweb.asia/login/en/login.html?app=wam","phishing"
"http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%AA%97%E6%88%B7%E5%8D%A1%E7%BA%B8%E8%B4%B4%E7%94%BB/","malware"
"http://grasslandhotel.com.vn/index.php/tours/hoiantours/items/fbtrack.js","malware"
"aspects.co.nz","phishing"
"http://9779.info/%E5%85%B3%E4%BA%8E%E6%85%88%E7%88%B1%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://bjpgqsc.com/gwzh/class/?0.html&page=2&showtj=&showhot=&key=","malware"
"http://education.apwg.org/r/en/?http://www.zux.ro/lloyds/","phishing"
"http://www.royalmarthk.com/Dropbox/dpbx/dpbx/","phishing"
"http://pastehtml.com/view/bfk7qtnfu.html","phishing"
"design14.info","phishing"
"vghuiolk.ga","phishing"
"http://huaruisolar.com.cn/js/?ref=http://kkeolnaus.battle.net/d3/en/indexapp=com-d3","phishing"
"http://www.acts17leadership.com/wp-admin/css/gmailen_webmail.htm","phishing"
"http://3cf.ru/2015/03/04/vladimir-pytin-ykrainskih-deneg-za-gaz-hvatit-tolko-na-dvoe-sytok/","malware"
"kgune.com","phishing"
"frankcalpitojr.com","phishing"
"jeevanhumsafar.in","phishing"
"http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js","malware"
"workicsnow.com","phishing"
"facebook-review-security.com","phishing"
"http://www.id-app7.net/identify-customer=U3Tb75gmAXZMbgvWa6x5TPZ4se5t3bomtJTJxa1KXq4fHgjXpg3HpRiE32PyOwjTweQrqopJ7fz0VvO1lTZLzH1Sz3RbE8W85l9Y/","phishing"
"vezhyrmd.com","malware"
"http://www.824555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32","malware"
"letsseestyle.com","phishing"
"thaitp47.com/libraries/cms/review/file.php","malware"
"http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/c3e2a6ce3ae0ecb09a42b5efa01fbef0/","phishing"
"http://pastehtml.com/view/bnnz516dt.html","phishing"
"lastikpark.us","malware"
"bankhapoailm.com","phishing"
"vechain-block.com","phishing"
"http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E7%94%B5%E8%A7%86%E5%A2%99%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/","malware"
"http://www.xpj5988.com/js/jd_lib.js;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"http://domainpark.sitelutions.com/include_files/css/sitelutions1.css","malware"
"http://9779.info/%E7%94%A8%E7%BA%BD%E6%89%A3%E5%81%9A%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"facebooks.app11.lacartelera.info","phishing"
"idolhairsalon.com","phishing"
"http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961","malware"
"http://www.hostmonster.com/media/shared/general/_hm/homestyle.css","malware"
"http://9779.info/%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/","malware"
"myewhterallet.net","phishing"
"l0gin-area.ml","phishing"
"amirabolhasani.ir","phishing"
"http://www.drpboxfile.com/boxNeW/hndYh.php","phishing"
"http://chinesevie.com/index.php?option=com_sefservicemap&Itemid=61&lang=en","malware"
"raidcomasia.my","phishing"
"chasebankaccountlogin-com0.xyz","phishing"
"77.228.191.183:7674/zeujuus/a/modules/config.bin","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id-app7.net/identify-customer=cLN9rubqUgFhbRmuWfmQr7RWJh5Ck0XO0zujjeNCo04Gz5l1Gca53t8w9M13hgyN3YUNnLOOYrGOrJTP7tWKCL6GroHmQxTpXFg5/","phishing"
"sickadangulf-llc.com","phishing"
"http://au.amazon-ap.com/ca7eccb83cb6260bbae85fcbd80ae3b1/","phishing"
"http://www.xpj5988.com/skin/css/cn.css;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"sonajiraoshikshanvamanavvikassevabhavisanstha.org","phishing"
"http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en","malware"
"http://www.recipesfirst.com//wp-content/","phishing"
"pitchtext.com","phishing"
"dog.halfbirthdayproducts.com","malware"
"usaa.com-inet-true-auth-secured-checking-home.ozinta.com.au","phishing"
"http://www.vink-bioproducts.nl/wp-admin/js/WellsFargo/visa.html","phishing"
"masslabs.co.ke","phishing"
"saxxon.com.au","phishing"
"pskush.5gbfree.com","phishing"
"teamsupport.serverlux.me","phishing"
"http://www.adiaripapereria.com/wp-content/","phishing"
"peypal.fr.secure-ameli.com","phishing"
"easyridegolfcars.com","phishing"
"http://9779.info/%E5%8A%A8%E7%89%A9%E7%93%9C%E5%AD%90%20%E8%B4%B4%E7%94%BB/","malware"
"neymeziat.com.br","phishing"
"dedarcondicionado.com.br","phishing"
"myhelpers.redeportal.info","phishing"
"http://9779.info/%E9%B1%BC%E7%9A%84%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/","malware"
"richardgattie.000webhostapp.com","phishing"
"joinhandsorganization.com","phishing"
"bestbuymarket.me","phishing"
"shizuoka.ssvf.mbsrv.jp","malware"
"sabraehx.beget.tech","phishing"
"createyourplatter.com.au","phishing"
"http://www.fr4y75tr.is-a-libertarian.com/wordpress/NABBUN/internetupdateinfo/login.php","phishing"
"http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/","malware"
"http://biz.wdlc.com.cn/payfile/paypal.html?https://www.paypal.com","phishing"
"http://chinacxyy.com/newscodejs.asp?lm2=185&list=9&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC","malware"
"quarkchain.website","phishing"
"http://www.ilovespeedbumps.com/critical-criteria-of-term-life-insurance-some-thoughts/","malware"
"http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.id8-eu.co.uk/identify-customer=Ok1CkCXh23IAg0ahAE1hzWMLlTJ8664ctc8yxoSEK4VqYACVu5NW4RNw0cqWThy70HEFupZrS12XuRQqykPTPiDkUoaBsS25UqjJ/","phishing"
"http://shivjotbuilders.com/i/Login0/login.php","phishing"
"melvinroos.com","phishing"
"http://www.114633.com/app/member/SportOption.php?uid=guest&langx=gb","malware"
"http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"http://wattao.net/includes/AOL_Login.htm","phishing"
"arriedleks.ttl60.com","phishing"
"https://spreadsheets.google.com/spreadsheet/embeddedform?formkey=dF9IbUh2RjMxNEtuNmxVNHhxVlQ5eEE6MQ","phishing"
"zowiemarketing.net","phishing"
"signin.amazon.co.uk-prime.form-unsuscribe.id-5564.charlescooper.com.au","phishing"
"estofariacapital.com.br","phishing"
"http://au.amazon-ap.com/4090337cbe9c6343037aaf8e7de234e9/login.php","phishing"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id8-eu.net/identify-customer=Q2EbzpWzD7U0ncKx6B3Vx4mWDwZ8oVGg4nABtLVc6ZixMgfmacLRWZ3Rr9TfcAvhLYqJmm3u1V6OtPVDE90zuixWEJGbPgUNmxUX/","phishing"
"http://9779.info/%E5%85%B3%E4%BA%8E%E8%88%9E%E8%B9%88%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"clarewenhamcounselling.com","phishing"
"freeshoppingsight.com","phishing"
"http://9779.info/%E5%8A%A8%E7%89%A9%E7%BA%B8%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"login8568956285478458956895685000848545.tunisia-today.org","phishing"
"http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no","malware"
"safety.microsoft.com.mdheuyre.34bn4h4bqymsrw867mbx.stream","malware"
"vguns.com.br","phishing"
"childersgaragedoor.com","phishing"
"idkwtflol.net16.net","phishing"
"highspeedcouriers.com","phishing"
"bairsajna.gq","phishing"
"http://lemans.com.bo/aspnet_client/system_web/1_1_4322/edf/","phishing"
"http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.co.uk/identify-customer=NgorwVe4xI7ai3TwbqqmiQOWag0we7ss6tP30KzxpplcKuX5vs7jJ1VX65mU2Z5rYWKfj3tyc6WLLLI6arybYq0Bsu6Xnf0wp466/","phishing"
"apple.com-verify-account-information.entranceonline.org","phishing"
"prima-f.de","phishing"
"healthforsurvival.com","phishing"
"x0pocln5.beget.tech","phishing"
"visionaryproperties.com","phishing"
"kuzrab.maxpolezhaev.ru","phishing"
"http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css","malware"
"comocriarsites.net","phishing"
"http://www.027art.com/art/UploadFiles_8975/201107/2011072306472017.jpg","malware"
"boumanfouilles.ga","phishing"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css","malware"
"http://slovakiya.net.ua/templates/ja_purity/styles/elements/Ser-ici/master_fur_handler.aspx=95741110114/","phishing"
"pavypal.com.privacypolicy.supportaccount.update.sevice-loginpage.v7sb5.org","phishing"
"estellefuller.com","phishing"
"http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E8%8A%B1%E7%93%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/","malware"
"http://www.casasdosol.cv/images/login/dropbox/","phishing"
"http://www.jin0044.com/ipl/app/help.php?GameType=5707&lang=zh-cn&HALLID=3820004&State=0","malware"
"http://www.bjcurio.com/js/index.htm?amp;&amp;http:/us.battle.net/login/en/?ref=http:/hxnagqsus.battle.net/d3/en/index","phishing"
"http://cc.yuebingy.com/awool/surv.html","phishing"
"http://9779.info/%E6%B0%B4%E6%9E%9C%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"http://www.xpj5988.com/promotion.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED","malware"
"correiodecarajas.com.br","phishing"
"gnbzonaseguraweb.com","phishing"
"churning-frequencie.000webhostapp.com","phishing"
"http://www.asideal.com/js/?app=com-d3&amp;http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex","phishing"
"http://9779.info/%E6%B0%B4%E6%9E%9C%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/","malware"
"afterwardsgood.tk","malware"
"copyright-contact-report-1000074958525668.com","phishing"
"http://www.heyheymagazine.com/js/iproperty/.com.sg/index.htm","phishing"
"http://img1.shikee.com/report/2015/04/24/12073320901358190361.jpg","malware"
"http://www.xhedu.net/sites/main/UploadFiles/2015/5/small/upfile403481.jpg","malware"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/style.css","malware"
"http://www.polska.travel.pl/pogoda-polska/gdansk/pogoda-polska/gdansk/1?miasto=26","malware"
"xq3t5nnfx5.6xbacvl5jj.madpendesign.com.au","phishing"
"http://www.ilovespeedbumps.com/inexpensive-hearing-aids-appears-terrific/","malware"
"cq850.com","phishing"
"http://9779.info/%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E6%B5%B7%E7%BB%B5%E7%BA%B8%E5%9B%BE/","malware"
"http://www.chl888.com/gik0/archive/index.php","phishing"
"australiantrophysupplies.com.au","phishing"
"eoptionmailpack.com","phishing"
"http://www.pubyun.com/blog/openstack/rhsummit%e4%b8%8a%e5%8f%91%e5%b8%83%e7%9a%84%e5%87%a0%e4%b8%aa%e5%85%b3%e4%ba%8erhel%e7%9a%84%e6%94%b9%e5%8f%98/","malware"
"clubdeviajerosdxn.com","phishing"
"http://pastehtml.com/raw/bnk6qz1b5.html","phishing"
"ruzi-hana.co.jp","malware"
"kupit-rulevuju-rejku.ru","phishing"
"myetherewa11et.com","phishing"
"http://pastehtml.com/view/bdzrvg8vq.html","phishing"
"junkies.igg.biz","phishing"
"partyservice-cieslar.de","phishing"
"draggled-intelligen.000webhostapp.com","phishing"
"loghouserestoration.ca","phishing"
"keripikyudigunawan.co.id","phishing"
"bireysel.ziraatweb.net","phishing"
"thabisile.com","phishing"
"fzj37tz99.com.ng","phishing"
"http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/","malware"
"rabbitfem1.000webhostapp.com","phishing"
"http://www.gibr.ca/plugins/authentication/_/ModuloBB.php","phishing"
"manotaso.com","phishing"
"brilmance.com","phishing"
"http://creditgratosse.blogspot.com/2008/01/connnectoi_03.html","phishing"
"http://raga183.altervista.org/D0CS16663494304894847477373738333466352/","phishing"
"http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/3fccd54e4821d1e190e0f9d3581d619b/","phishing"
"http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AE%B6%E4%B9%A1/","malware"
"http://japancaters.com/wp-content/plugins/akismet/.c.php","phishing"
"2df455.petprince-vn.com","phishing"
"http://jornalistasdeangola.com/wp-content/themes/nu-white/style.css?ver=4.2.2","malware"
"com-int-help.ru","phishing"
"http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css","malware"
"papyrue.com.ng","phishing"
"pslmnoayetrd.info","phishing"
"http://www.bancobradesco.com.br.caprice.az/","phishing"
"http://123-193-192-142.dynamic.kbronet.com.tw/common/apia/ric.php","phishing"
"paypal.konten-sicher-bestatig.com","phishing"
"surfacedesigners.us","phishing"
"http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/","malware"
"http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/","malware"
"http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net/identify-customer=NgorwVe4xI7ai3TwbqqmiQOWag0we7ss6tP30KzxpplcKuX5vs7jJ1VX65mU2Z5rYWKfj3tyc6WLLLI6arybYq0Bsu6Xnf0wp466/","phishing"
"kewu.cfpwealthcpp.net","phishing"
"securelogin.paypal.it.webapps.mpp.home.autenticazione.gx86fkitocomhes0vfdqv6d1hpsyoxzulwqr8oalqooyt7xfbrwwmznue6it.jafinafara.for-our.info","phishing"
"cakedon.com.au","phishing"
"comptable-montreal.ca","phishing"
